StateCo,StateAb,DivName,DivId,DivCo,PPName,Status,PremisesName,Address1,Address2,Address3,Locality,AddrStateAb,Postcode,PPId,AdvPremisesName,AdvAddress,AdvLocality,AdvBoothLocation,AdvGateAccess,EntrancesDesc,Lat,Long,CCD,WheelchairAccess,OrdVoteEst,DecVoteEst,NoOrdIssuingOff,NoOfDecIssuingOff
"2","NSW","Hughes","124","19","Holsworthy","Current","Holsworthy Public School","36 Infantry Pde","","","HOLSWORTHY","NSW","2173","1214","Public School Hall","36 Infantry Pde","HOLSWORTHY","","","Entrance to grounds:Infantry Pde.","-33.9558000","150.9550000","1152418","Assisted","1983","194","5","2"
"2","NSW","Hughes","124","19","Holsworthy West","Appointment","Holsworthy High School","Huon Cres","","","HOLSWORTHY","NSW","2173","83604","Holsworthy High School","Huon Cres","HOLSWORTHY","","","","-33.9556070","150.9505301","1152418","Assisted","935","200","3","2"
"2","NSW","Hughes","124","19","Illawong","Current","Illawong Public School","276 Fowler Rd","","","ILLAWONG","NSW","2234","1215","Public School Hall","276 Fowler Rd","ILLAWONG","","","Entrance to grounds: Fowler Rdd","-33.9985000","151.0430000","1153416","Assisted","2205","173","7","2"
"2","NSW","Hughes","124","19","Illawong North","Appointment","Illawong Community Centre","273 Fowler Rd","","","ILLAWONG","NSW","2234","83570","Illawong Community Centre","273 Fowler Rd","ILLAWONG","","","","-33.9973258","151.0425137","1153410","None","1044","100","3","1"
"2","NSW","Hughes","124","19","Jannali East","Current","Jannali East Public School","500 Box Rd"," ","","JANNALI","NSW","2226","1216","Jannali East Public School","500 Box Rd","JANNALI","","","Entrance to grounds:Box Rd","-34.0180000","151.0730000","1153642","Assisted","1788","106","5","1"
"2","NSW","Hughes","124","19","Jannali West","Current","The Jannali High School","Sutherland Rd","","","JANNALI","NSW","2226","1217","High School Auditorium","Sutherland Rd","JANNALI","","","Entrance to grounds: Sutherland Rd (two gates).","-34.0227000","151.0620000","1153627","Assisted","1258","91","4","1"
"2","NSW","Hughes","124","19","Kareela","Current","Kareela Public School","53 Freya St","","","KAREELA","NSW","2232","431","Public School Auditorium","53 Freya St  ","KAREELA","","","Entrance to grounds: Freya St.","-34.0131000","151.0830000","1153649","Assisted","1894","124","5","2"
"2","NSW","Hughes","124","19","Kirrawee (Hughes)","Current","Kirrawee Public School","146-156 Bath Rd","","","KIRRAWEE","NSW","2232","1218","Public School Auditorium","146-156 Bath Rd","KIRRAWEE","","","Entrance to grounds: Bath Rd and Clements St.","-34.0331000","151.0780000","1153848","Assisted","1687","121","5","2"
"2","NSW","Hughes","124","19","Kirrawee South","Current","Kirrawee High School","21 Hunter St","","","KIRRAWEE","NSW","2232","432","High School Auditorium","21 Hunter St","KIRRAWEE","","","Entrance to grounds: Hunter St.","-34.0436000","151.0750000","1153803","Assisted","1512","145","4","2"
"2","NSW","Hughes","124","19","Loftus","Current","Loftus Community Centre","119-129 Loftus Ave","","","LOFTUS","NSW","2232","1220","Community Centre","119-129 Loftus Ave  ","LOFTUS","","","Entrance to grounds: Loftus Ave.","-34.0460833","151.0509580","1153204","Assisted","2370","124","6","2"
"2","NSW","Hughes","124","19","Menai","Current","Menai Public School","4R Hall Dr","","","MENAI","NSW","2234","1222","Public School Hall","4R Hall Dr","MENAI","","","Entrance to grounds:Hall Dr","-34.0114156","151.0064935","1153511","Assisted","1943","123","5","2"
"2","NSW","Hughes","124","19","Menai Central","Current","Menai Community Centre","34 Allison Cres","","","MENAI","NSW","2234","32901","Menai Community Centre","34 Allison Cres","MENAI","","","Entrance to grounds: Allison Cres.","-34.0149048","151.0172897","1153508","Assisted","2141","143","6","2"
"2","NSW","Hughes","124","19","Menai North","Current","Tharawal Primary School","70 Gerald Rd","","","ILLAWONG","NSW","2234","1191","Tharawal Primary School","70 Gerald Rd","ILLAWONG","Hall","","Entrance to grounds: Gerald Rd(2 gates)","-34.0029000","151.0270000","1153406","Assisted","1285","67","4","1"
"2","NSW","Hughes","124","19","Menai South","Appointment","Aquinas Catholic College","1a Anzac Rd","","","MENAI","NSW","2234","83566","Aquinas Catholic College","1a Anzac Rd","MENAI","","","","-34.0197572","151.0210447","1153548","Assisted","1461","200","4","2"
"2","NSW","Hughes","124","19","Miranda (Hughes)","Appointment","Port Hacking High School","637 Kingsway","","","MIRANDA","NSW","2228","83929","Port Hacking High School","637 Kingsway  ","MIRANDA","Auditorium","","Entrance to grounds: Kingsway, Wandella Rd.","-34.0332000","151.0980000","1153026","Assisted","196","0","1","0"
"2","NSW","Hughes","124","19","Moorebank","Current","Nuwarra Public School","McKay Ave","","","MOOREBANK","NSW","2170","1223","Nuwarra Public School Hall","McKay Ave","MOOREBANK","","","Entrance to grounds: McKay Ave and Maddecks Ave","-33.9334000","150.9520000","1152322","Assisted","2845","400","8","4"
"2","NSW","Hughes","124","19","Moorebank East","Appointment","Moorebank Community Centre","Cnr Nuwarra & Maddecks Ave","","","MOOREBANK","NSW","2170","83561","Moorebank Community Centre","Cnr Nuwarra & Maddecks Ave","MOOREBANK","","","","-33.9337952","150.9536153","1152322","Assisted","1418","200","4","2"
"2","NSW","Hughes","124","19","Oyster Bay","Current","Oyster Bay Public School","1 Short St","","","OYSTER BAY","NSW","2225","1225","Public School Hall","1 Short St  ","OYSTER BAY","","","Entrance to grounds:Sage Ave","-34.0080767","151.0776226","1153622","Assisted","1893","137","5","2"
"2","NSW","Hughes","124","19","Oyster Bay North","Appointment","Oyster Bay Community Hall","117 Como Rd","","","OYSTER BAY","NSW","2225","83572","Oyster Bay Community Hall","117 Como Rd","OYSTER BAY","","","","-34.0060457","151.0810559","1153620","Assisted","969","15","3","1"
"2","NSW","Hughes","124","19","Sutherland","Current","Sutherland Uniting Church Hall","Flora St","","","SUTHERLAND","NSW","2232","1230","Uniting Church Hall","Flora St","SUTHERLAND","","","Entrance to grounds:Flora St.","-34.0318856","151.0595959","1153844","Assisted","2166","306","6","3"
"2","NSW","Hughes","124","19","Sutherland East","Current","Presbyterian Church Hall","90 Glencoe st","","","SUTHERLAND","NSW","2232","12076","Presbyterian Church Hall","90 Glencoe st  ","SUTHERLAND","","","Entrance to grounds: Glencoe St.","-34.0323400","151.0636100","1153845","Assisted","1296","123","4","2"
"2","NSW","Hughes","124","19","Sutherland North","Current","Sutherland North Public School","12-18 Auburn St","","","SUTHERLAND","NSW","2232","11940","Sutherland North Public School","12-18 Auburn St","SUTHERLAND","","Moira St","Entrance to grounds: Auburn St.","-34.0270000","151.0670000","1153838","Assisted","2430","231","7","2"
"2","NSW","Hughes","124","19","Sutherland West","Abolition","","","","","","","","0","","","","","","","","","0","","0","0","0","0"
"2","NSW","Hughes","124","19","Sydney (Hughes)","Current","Sydney Town Hall","George St","","","SYDNEY","NSW","2000","14089","Town Hall","George St","SYDNEY","","Sydney Town Hall Square","via Town Hall Square","-33.8730501","151.2064528","1133740","Assisted","84","0","0","0"
"2","NSW","Hughes","124","19","Wattle Grove","Current","Wattle Grove Community Centre","8 Village Way","","","WATTLE GROVE","NSW","2173","31272","Community Centre","8 Village Way  ","WATTLE GROVE","Main Hall","","Entrance to grounds: Village Way carpark","-33.9546000","150.9450000","1152433","Assisted","2324","269","6","3"
"2","NSW","Hughes","124","19","Wattle Grove South","Current","Wattle Grove Public School","Cressbrook Dr","","","WATTLE GROVE","NSW","2173","34235","Public School Hall","Cressbrook Dr","WATTLE GROVE","","","Entrance to grounds: Cressbrook Dr (two gates).","-33.9586000","150.9370000","1152444","Assisted","1796","106","5","1"
"2","NSW","Hughes","124","19","Woronora Heights","Current","Woronora Heights Community Centre","67A Warrangarree Dr","","","WORONORA HEIGHTS","NSW","2233","31035","Community Centre","67A Warrangarree Dr","WORONORA HEIGHTS","","","Entrance to grounds:Warrangarre Dr carpark and Willaroo Ave walkway.","-34.0334000","151.0260000","1153232","Assisted","1199","43","3","1"
"2","NSW","Hughes","124","19","Woronora River","Current","Woronora River Public School","113a Prices Crct","","","WORONORA","NSW","2232","1236","Public School","113a Prices Crct  ","WORONORA","","","Entrance to grounds: Prices Crct.","-34.0266000","151.0420000","1153535","Assisted","1092","57","3","1"
"2","NSW","Hughes","124","19","Yarrawarrah","Current","Yarrawarrah Public School","Old Bush Rd","","","YARRAWARRAH","NSW","2233","1237","Public School Hall","Old Bush Rd","YARRAWARRAH","","","Entrance to grounds: Old Bush Rd(two gates and a pedestrian pathway).","-34.0569000","151.0270000","1153263","Assisted","1343","62","4","1"
"2","NSW","Hume","125","20","Appin","Current","Appin Public School","97 Appin Rd","","","APPIN","NSW","2560","1660","Public School","97 Appin Rd","APPIN","","","","-34.1978050","150.7877470","1144606","Assisted","1491","211","4","2"
"2","NSW","Hume","125","20","Bargo","Current","Bargo Community Hall","Radnor Rd","","","BARGO","NSW","2574","1663","Community Hall","Radnor Rd","BARGO","","","Main entrance via Radnor Rd. Gates also open in Tylers Rd and Remembrance Dr as these cannot be locked.","-34.2890000","150.5790000","1144512","Assisted","1447","166","4","2"
"2","NSW","Hume","125","20","Bargo Central","Appointment","Bargo Public School","Great Southern Rd","","","BARGO","NSW","2574","83831","Bargo Public School","Great Southern Rd","BARGO","","","","-34.2827879","150.5804658","1144514","Full","1559","50","4","1"
"2","NSW","Hume","125","20","Bigga","Current","Bigga Memorial Hall","Binda St","","","BIGGA","NSW","2583","902","Memorial Hall","Binda St","BIGGA","","","Entrance via Binda Street.","-34.0845000","149.1490000","1100210","Assisted","121","23","0","1"
"2","NSW","Hume","125","20","Binda","Current","Binda Public School","Duncan St","","","BINDA","NSW","2583","903","Public School","Duncan St","BINDA","","","Entrance via Duncan Street.","-34.3309000","149.3670000","1100209","Assisted","197","14","0","1"
"2","NSW","Hume","125","20","Boorowa","Current","Boorowa Central School","Pudman St","","","BOOROWA","NSW","2586","904","Central School","Pudman St","BOOROWA","","","Main entrance to school via Pudman St. Entrance to hall also via Dry St. Both gates to be open on polling day.","-34.4373000","148.7260000","1100601","Assisted","1065","87","3","1"
"2","NSW","Hume","125","20","Bradfordville","Current","Bradfordville Public School","10-30 Hampden St","","","GOULBURN","NSW","2580","905","Bradfordville Public School","10-30 Hampden St  ","GOULBURN","","","Entrance via gate on Hampden Street.","-34.7233000","149.7410000","1100111","Assisted","1651","85","5","1"
"2","NSW","Hume","125","20","Bringelly (Hume)","Current","Bringelly Public School","1205 The Northern Rd","","","BRINGELLY","NSW","2556","866","Public School","1205 The Northern Rd","BRINGELLY","","","","-33.9383520","150.7300520","1150517","None","705","257","2","3"
"2","NSW","Hume","125","20","Bundanoon","Current","Bundanoon Public School","Church St","","","BUNDANOON","NSW","2578","906","Public School","Church St","BUNDANOON","","","Primary access from Church St 2 gates. Additional access via Phillip or Victoria Streets.","-34.6544000","150.3010000","1128914","Assisted","1484","209","4","2"
"2","NSW","Hume","125","20","Bungonia","Current","Bungonia Progress Association Hall","King St","","","BUNGONIA","NSW","2580","907","Progress Association Hall","King St","BUNGONIA","","","Enter via King Street. No gates.","-34.8561075","149.9440108","1100219","Assisted","207","36","1","1"
"2","NSW","Hume","125","20","Buxton","Current","Buxton Public School","Hassall Rd","","","BUXTON","NSW","2571","1669","Public School","Hassall Rd","BUXTON","","","Enter via schoolgates on Hassall Road.","-34.2482000","150.5480000","1144714","Assisted","1143","63","3","1"
"2","NSW","Hume","125","20","Camden","Current","Camden Public School","25 John St","","","CAMDEN","NSW","2570","1670","Public School","25 John St  ","CAMDEN","","","Entrance on John St","-34.0526000","150.6940000","1143304","Assisted","2412","332","7","3"
"2","NSW","Hume","125","20","Camden Downs","Current","Macarthur Pre-School","8 Lawson Ave","","","CAMDEN SOUTH","NSW","2570","11960","Macarthur Pre-school","8 Lawson Ave","CAMDEN SOUTH","","","Only entrance used is accessed via carpark on Crookson Drive","-34.0842000","150.6910000","1143321","None","1226","70","4","1"
"2","NSW","Hume","125","20","Camden East","Current","Mawarra Public School","68 Macarthur Road","","","ELDERSLIE","NSW","2570","1671","Mawarra Public School","68 Macarthur Road  ","ELDERSLIE","","","Only entrance used is on Macarthur Rd","-34.0606000","150.7120000","1143444","Assisted","1366","189","4","2"
"2","NSW","Hume","125","20","Camden South","Current","Camden South Public School","Old Hume Hwy","","","CAMDEN","NSW","2570","1673","Camden South Public School","Old Hume Hwy","CAMDEN","","","Entrance on Old Hume Hwy","-34.0691391","150.6943294","1143309","Assisted","2223","198","6","2"
"2","NSW","Hume","125","20","Canyonleigh","Current","Canyonleigh New Fire Shed","2260 Canyonleigh Rd","Po Box 1821, Bowral 2576","","CANYONLEIGH","NSW","2577","32479","New Fire Shed","2260 Canyonleigh Rd Po Box 1821, Bow","CANYONLEIGH","","","Access via roller door","-34.5843000","150.1500000","1128907","Assisted","145","29","0","1"
"2","NSW","Hume","125","20","Cawdor","Current","Cawdor Public School","Cawdor Rd","","","CAWDOR","NSW","2570","33738","Public School","Cawdor Rd","CAWDOR","","","","-34.0860956","150.6748594","1143315","Assisted","909","52","3","1"
