polling_place_name,lon,division,booth_info,premises,opening_hours,has_bbq,address,source,state,lat,has_nothing,has_caek,extra_info,polling_place_type,has_run_out,has_other,stall_name,stall_description,stall_website,first_report,latest_report
Parramatta North,151.005,Parramatta,no wheelchair access,Parramatta North Public School,7 Sep 2013 8:00-18:00,FALSE,Albert St   NORTH PARRAMATTA NSW 2151,,NSW,-33.804,FALSE,FALSE,,,,,,,,,
Jabiru,132.833,Lingiari,assisted wheelchair access,Jabiru Community Hall,7 Sep 2013 8:00-18:00,FALSE,"Jabiru Town Plaza, Castazoon St   JABIRU NT 0886",,NT,-12.6738,FALSE,FALSE,,,,,,,,,
Katherine,132.261,Lingiari,assisted wheelchair access,Katherine Town Council,7 Sep 2013 8:00-18:00,FALSE,Lot 1865 Stuart Hwy KATHERINE NT 0850,,NT,-14.4633,FALSE,FALSE,,,,,,,,,
Home Island,96.8965481,Lingiari,no wheelchair access,Indian Ocean Group Training Ass,7 Sep 2013 8:00-18:00,FALSE,"Jalan Bunga Mawar, Home Island COCOS ISLANDS WA 6799",,NT,-12.1174471,FALSE,FALSE,,,,,,,,,
Jabiru INTERSTATE PPVC,132.8326934,Lingiari,"assisted wheelchair access, exact latitude/longitude not provided by AEC",Jabiru Community Hall,7 Sep 2013 8:00-18:00,FALSE,Castanzoon St JABIRU NT 0886,,NT,-12.6727648,FALSE,FALSE,,,,,,,,,
Gillen,133.868,Lingiari,assisted wheelchair access,Gillen Primary School,8/9/13,TRUE,55 Milner Rd GILLEN NT 0870,,NT,-23.7084,FALSE,FALSE,,,,,,,,,
Manning East,115.8740025,Swan,no wheelchair access,Challenger Reserve,7 Sep 2013 8:00-18:00,FALSE,Challenger Ave MANNING WA 6152,,WA,-32.0160764,FALSE,FALSE,,,,,,,,,
Howard Springs,131.047,Lingiari,assisted wheelchair access,Howard Park Reserve,7 Sep 2013 8:00-18:00,FALSE,325 Whitewood Rd   HOWARD SPRINGS NT 0835,,NT,-12.4952,FALSE,FALSE,,,,,,,,,
Braitling,133.867,Lingiari,assisted wheelchair access,Braitling Primary School,7 Sep 2013 8:00-18:00,FALSE,80 Head St   BRAITLING NT 0870,,NT,-23.6788,FALSE,FALSE,,,,,,,,,
Sadadeen,133.898,Lingiari,assisted wheelchair access,Charles Darwin University - Alice Springs,7 Sep 2013 8:00-18:00,FALSE,Grevillea  Dr SADADEEN NT 0870,,NT,-23.6985,FALSE,FALSE,,,,,,,,,
Penola,140.836,Barker,assisted wheelchair access,Penola RSL Hall,7 Sep 2013 8:00-18:00,FALSE,Young St   PENOLA SA 5277,,SA,-37.3795,FALSE,FALSE,,,,,,,,,
Bees Creek,131.05443,Lingiari,assisted wheelchair access,Bees Creek Primary School,7 Sep 2013 8:00-18:00,TRUE,20 Sattlers Cres FREDS PASS NT 0822,Booth Reviews,NT,-12.53999,FALSE,TRUE,,,,,,,,,
Berry Springs,130.985,Lingiari,"General Purpose Room, assisted wheelchair access",Berry Springs Primary School,7 Sep 2013 8:00-18:00,FALSE,1150 Cox Peninsula Rd   BERRY SPRINGS NT 0837,,NT,-12.7178,FALSE,FALSE,,,,,,,,,
Sassafras,146.503,Lyons,assisted wheelchair access,Sassafras Primary School,7 Sep 2013 8:00-18:00,FALSE,50 School Rd SASSAFRAS TAS 7307,,TAS,-41.2871,FALSE,FALSE,,,,,,,,,
Scamander,148.261,Lyons,assisted wheelchair access,Scamander Fire Station,7 Sep 2013 8:00-18:00,FALSE,Campbell St SCAMANDER TAS 7215,,TAS,-41.4541,FALSE,FALSE,,,,,,,,,
Ross,147.492498,Lyons,no wheelchair access,Ross Town Hall,7 Sep 2013 8:00-18:00,FALSE,12 Bridge St   ROSS TAS 7209,,TAS,-42.031409,FALSE,FALSE,,,,,,,,,
Strathpine West,152.97,Dickson,"hall, assisted wheelchair access",Strathpine West State School,7 Sep 2013 8:00-18:00,TRUE,Garbala Dr   STRATHPINE QLD 4500,Booth Reviews,QLD,-27.3065,FALSE,FALSE,,,,,,,,,
Murrumba Downs (Dickson),153.00766,Dickson,"Hall, assisted wheelchair access",Undurba Primary School,7 Sep 2013 8:00-18:00,FALSE,59 Ogg Rd MURRUMBA DOWNS QLD 4503,,QLD,-27.26268,FALSE,FALSE,,,,,,,,,
Brisbane City (Fadden),153.02599,Fadden,assisted wheelchair access,80 George St,7 Sep 2013 8:00-18:00,FALSE,80 George St BRISBANE CITY QLD 4000,,QLD,-27.473419,FALSE,FALSE,,,,,,,,,
Arundel,153.364,Fadden,assisted wheelchair access,Arundel State School,7 Sep 2013 8:00-18:00,FALSE,Napper Rd   ARUNDEL QLD 4214,,QLD,-27.9443,FALSE,FALSE,,,,,,,,,
Ashmore (Fadden),153.381,Fadden,no wheelchair access,Ashmore State School,7 Sep 2013 8:00-18:00,FALSE,Currumburra Rd   ASHMORE QLD 4214,,QLD,-27.9888,FALSE,FALSE,,,,,,,,,
Hope Island,153.376,Fadden,assisted wheelchair access,Banksia Park Hall,7 Sep 2013 8:00-18:00,FALSE,Crescent Ave   HOPE ISLAND QLD 4212,,QLD,-27.8733,FALSE,FALSE,,,,,,,,,
Biggera Waters,153.397,Fadden,assisted wheelchair access,Biggera Waters State School,7 Sep 2013 8:00-18:00,FALSE,Coombabah Rd   BIGGERA WATERS QLD 4216,,QLD,-27.9283,FALSE,FALSE,,,,,,,,,
Sheffield,146.327186,Lyons,assisted wheelchair access,Sheffield School,7 Sep 2013 8:00-18:00,FALSE,12 Henry St SHEFFIELD TAS 7306,,TAS,-41.383044,FALSE,FALSE,,,,,,,,,
Sidmouth,146.887,Lyons,assisted wheelchair access,Sidmouth Community Centre,7 Sep 2013 8:00-18:00,FALSE,255 Batman Hwy   SIDMOUTH TAS 7270,,TAS,-41.2221,FALSE,FALSE,,,,,,,,,
The Basin (Aston),145.311,Aston,assisted wheelchair access,St Bernadette's Primary School,7 Sep 2013 8:00-18:00,FALSE,1264 Mountain Hwy   THE BASIN VIC 3154,,VIC,-37.8529,FALSE,FALSE,,,,,,,,,
Boronia ASTON PPVC,145.286,Aston,"Rear Office, assisted wheelchair access",Shops 6 & 7 Boronia Arcade,7 Sep 2013 8:00-18:00,FALSE,246 Dorset Rd BORONIA VIC 3155,,VIC,-37.8605,FALSE,FALSE,,,,,,,,,
Watersedge,145.252,Aston,assisted wheelchair access,Knox Park Primary School,7 Sep 2013 8:00-18:00,FALSE,Kathryn Rd KNOXFIELD VIC 3180,Booth Reviews,VIC,-37.8833,TRUE,FALSE,,,,,,,,,
Leumeah,150.828,Macarthur,assisted wheelchair access,Salvation Army Hall,7 Sep 2013 8:00-18:00,FALSE,27-31 Rudd Rd   LEUMEAH NSW 2560,,NSW,-34.0545,FALSE,FALSE,,,,,,,,,
Melbourne (Aston),144.9667679,Aston,assisted wheelchair access,Melbourne City Town Hall,8/9/13,FALSE,90-130 Swanston St   MELBOURNE VIC 3000,,VIC,-37.8148203,TRUE,FALSE,,,,,,,,,
Lysterfield,145.276,Aston,assisted wheelchair access,Lysterfield Primary School,7 Sep 2013 8:00-18:00,FALSE,Bellfield Dr   LYSTERFIELD VIC 3156,,VIC,-37.9123,FALSE,FALSE,,,,,,,,,
Park Ridge,145.26278,Aston,assisted wheelchair access,Park Ridge Primary School,7 Sep 2013 8:00-18:00,FALSE,Wentworth Ave   ROWVILLE VIC 3178,,VIC,-37.91844,FALSE,FALSE,,,,,,,,,
Mountain Gate,145.27,Aston,assisted wheelchair access,Mountain Gate Primary School,7 Sep 2013 8:00-18:00,TRUE,Adele Ave   FERNTREE GULLY VIC 3156,Booth Reviews,VIC,-37.886,FALSE,FALSE,,,,,,,,,
Rowville Central,145.243,Aston,assisted wheelchair access,Rowville Scout Hall,7 Sep 2013 8:00-18:00,FALSE,61 Turramurra Dr ROWVILLE VIC 3178,,VIC,-37.9244,FALSE,FALSE,,,,,,,,,
Rowville,145.238,Aston,assisted wheelchair access,Rowville Primary School,7 Sep 2013 8:00-18:00,FALSE,Paratea Dr   ROWVILLE VIC 3178,,VIC,-37.9254,FALSE,FALSE,,,,,,,,,
Marsden Park,150.834,Chifley,no wheelchair access,Marsden Park Public School,7 Sep 2013 8:00-18:00,FALSE,361-363 Garfield Rd W   MARSDEN PARK NSW 2765,,NSW,-33.696,FALSE,FALSE,,,,,,,,,
Marayong South,150.885,Chifley,assisted wheelchair access,Marayong South Public School,7 Sep 2013 8:00-18:00,FALSE,McClean St   BLACKTOWN NSW 2148,,NSW,-33.7606,FALSE,FALSE,,,,,,,,,
Marayong,150.895,Chifley,assisted wheelchair access,Marayong Public School,7 Sep 2013 8:00-18:00,TRUE,Davis Rd   MARAYONG NSW 2148,Booth Reviews,NSW,-33.7565,FALSE,FALSE,,,,,,,,,
Marayong Heights,150.896,Chifley,assisted wheelchair access,Marayong Heights Public School,7 Sep 2013 8:00-18:00,FALSE,Guerie St   MARAYONG NSW 2148,,NSW,-33.7429,FALSE,FALSE,,,,,,,,,
Whalan South,150.805,Chifley,assisted wheelchair access,Madang Avenue Public School,7 Sep 2013 8:00-18:00,FALSE,Mimika Ave   WHALAN NSW 2770,,NSW,-33.7602,FALSE,FALSE,,,,,,,,,
Lethbridge Park,150.8008757,Chifley,no wheelchair access,Lethbridge Park Public School,7 Sep 2013 8:00-18:00,FALSE,Copeland Rd   LETHBRIDGE PARK NSW 2770,,NSW,-33.7381603,FALSE,FALSE,,,,,,,,,
Mount Druitt,150.825511,Chifley,full wheelchair access,Kevin Betts Stadium,7 Sep 2013 8:00-18:00,FALSE,Ralph Pl MOUNT DRUITT NSW 2770,,NSW,-33.7672611,FALSE,FALSE,,,,,,,,,
Riverview,152.847,Blair,"C Block, assisted wheelchair access",Riverview State School,7 Sep 2013 8:00-18:00,TRUE,131 Old Ipswich Rd   RIVERVIEW QLD 4303,Booth Reviews,QLD,-27.6046,FALSE,TRUE,,,,,,,,,
Mount Druitt North,150.812,Chifley,no wheelchair access,Mount Druitt Public School,7 Sep 2013 8:00-18:00,FALSE,Belmore Ave   MOUNT DRUITT NSW 2770,,NSW,-33.7639,FALSE,FALSE,,,,,,,,,
Minchinbury,150.831,Chifley,assisted wheelchair access,Minchinbury Public School,8/9/13,TRUE,McFarlane Dr   MINCHINBURY NSW 2770,,NSW,-33.7875,FALSE,FALSE,,,,,,,,,
Neutral Bay West (North Sydney),151.2159249,North Sydney,assisted wheelchair access,"Community Centre, Forsyth Park",7 Sep 2013 8:00-18:00,FALSE,off Montpelier St   NEUTRAL BAY NSW 2089,,NSW,-33.833338,FALSE,FALSE,,,,,,,,,
Wollstonecraft,151.199,North Sydney,"Upstairs church hall, no wheelchair access",Crows Nest Uniting Church,7 Sep 2013 8:00-18:00,FALSE,cnr Shirley Rd & Nicholson St   WOLLSTONECRAFT NSW 2065,,NSW,-33.828,FALSE,FALSE,,,,,,,,,
Airlie Beach PPVC,148.718,Dawson,full wheelchair access,Whitsundays Police-Citizens Youth Club,7 Sep 2013 8:00-18:00,FALSE,Whitsunday Sports Park Lot 105 Shute Harbour Road AIRLIE BEACH QLD 4802,,QLD,-20.2685,FALSE,FALSE,,,,,,,,,
Mcmahons Point,151.205,North Sydney,"Upper level, assisted wheelchair access",Community Centre (Upper level),7 Sep 2013 8:00-18:00,FALSE,165 Blues Point Rd   MCMAHONS POINT NSW 2060,,NSW,-33.8431,FALSE,FALSE,,,,,,,,,
Brisbane City (Dickson),153.02599,Dickson,assisted wheelchair access,80 George St,7 Sep 2013 8:00-18:00,FALSE,80 George St BRISBANE CITY QLD 4000,,QLD,-27.473419,FALSE,FALSE,,,,,,,,,
Chandler,145.18,Isaacs,assisted wheelchair access,Chandler Park Primary School - Chandler Campus,7 Sep 2013 8:00-18:00,FALSE,Cochrane Ave   KEYSBOROUGH VIC 3173,,VIC,-37.9922,FALSE,FALSE,,,,,,,,,
Maralinga,145.1857,Isaacs,no wheelchair access,Chandler Park Primary School - Maralinga Campus,7 Sep 2013 8:00-18:00,FALSE,9 Maralinga Ave   KEYSBOROUGH VIC 3173,,VIC,-37.98567,FALSE,FALSE,,,,,,,,,
Chatswood West (North Sydney),151.1781717,North Sydney,no wheelchair access,Chatswood Public School,7 Sep 2013 8:00-18:00,FALSE,Pacific Hwy   CHATSWOOD NSW 2067,,NSW,-33.7983058,FALSE,FALSE,,,,,,,,,
Yea,145.430948,Indi,"Main Classroom, assisted wheelchair access",Yea Primary School,7 Sep 2013 8:00-18:00,FALSE,23 Station St YEA VIC 3717,,VIC,-37.213597,FALSE,FALSE,,,,,,,,,
Castle Cove,151.2016115,North Sydney,assisted wheelchair access,Castle Cove Public School,7 Sep 2013 8:00-18:00,FALSE,Kendall Rd   CASTLE COVE NSW 2069,,NSW,-33.782165,FALSE,FALSE,,,,,,,,,
Aspendale Gardens,145.114153,Isaacs,assisted wheelchair access,Aspendale Gardens Primary School,7 Sep 2013 8:00-18:00,TRUE,96 Kearney Dr ASPENDALE GARDENS VIC 3195,Booth Reviews,VIC,-38.024366,FALSE,FALSE,,,,,,,,,
Aspendale,145.1,Isaacs,assisted wheelchair access,Aspendale Primary School,7 Sep 2013 8:00-18:00,FALSE,Laura St   ASPENDALE VIC 3195,,VIC,-38.0203,FALSE,FALSE,,,,,,,,,
Carrum Downs,145.187317,Isaacs,assisted wheelchair access,Banyan Fields Primary School,7 Sep 2013 8:00-18:00,FALSE,90 Cadles Road CARRUM DOWNS VIC 3201,,VIC,-38.0951,FALSE,FALSE,,,,,,,,,
Bonbeach,145.126,Isaacs,assisted wheelchair access,Bonbeach Primary School,7 Sep 2013 8:00-18:00,FALSE,Breeze St   BONBEACH VIC 3196,,VIC,-38.0661,FALSE,FALSE,,,,,,,,,
Carrum Downs North,145.19765,Isaacs,assisted wheelchair access,Carrum Downs Secondary College,7 Sep 2013 8:00-18:00,FALSE,Cnr Brunnings & McCormicks Rds CARRUM DOWNS VIC 3201,,VIC,-38.09465,FALSE,FALSE,,,,,,,,,
Mackay Town Beach,149.194,Dawson,assisted wheelchair access,Victoria Park State School,8/9/13,TRUE,Cnr Goldsmith & Shakespeare Sts   MACKAY QLD 4740,,QLD,-21.1477,FALSE,FALSE,,,,,,,,,
Craigmore,138.7,Wakefield,"Gym, assisted wheelchair access",Craigmore High School,7 Sep 2013 8:00-18:00,FALSE,Uley Rd   CRAIGMORE SA 5114,Booth Reviews,SA,-34.6919,TRUE,FALSE,,,,,,,,,
Cammeray,151.2117081,North Sydney,assisted wheelchair access,Cammeray Public School,8/9/13,FALSE,Palmer St   CAMMERAY NSW 2062,,NSW,-33.8210755,TRUE,FALSE,Previous indications pointed to sausages.,,,,,,,,
Grafton Hospital,152.9417466,Page,full wheelchair access,Grafton Base Hospital,7 Sep 2013 8:00-18:00,FALSE,Arthur St   GRAFTON NSW 2460,,NSW,-29.6750832,FALSE,FALSE,,,,,,,,,
Mareeba Interstate PPVC,145.4257112,Kennedy,"assisted wheelchair access, exact latitude/longitude not provided by AEC",Mareeba State School Assembly Hall,7 Sep 2013 8:00-18:00,FALSE,Constance St MAREEBA QLD 4880,,QLD,-16.9979314,FALSE,FALSE,,,,,,,,,
Mareeba,145.425,Kennedy,full wheelchair access,Mareeba State School Assembly Hall,7 Sep 2013 8:00-18:00,FALSE,Constance St   MAREEBA QLD 4880,,QLD,-16.9925,FALSE,FALSE,,,,,,,,,
Mareeba North,145.425,Kennedy,full wheelchair access,Mareeba Hospital,7 Sep 2013 8:00-18:00,FALSE,21 Lloyd St   MAREEBA QLD 4880,,QLD,-16.9871,FALSE,FALSE,,,,,,,,,
Mareeba West,145.417,Kennedy,full wheelchair access,Mareeba State High School,7 Sep 2013 8:00-18:00,FALSE,Jasper St   MAREEBA QLD 4880,,QLD,-16.996,FALSE,FALSE,,,,,,,,,
Atherton,145.483,Kennedy,full wheelchair access,Merrilands Hall,7 Sep 2013 8:00-18:00,FALSE,Robert St   ATHERTON QLD 4883,,QLD,-17.2694,FALSE,FALSE,,,,,,,,,
Atherton Interstate PPVC,145.4833664,Kennedy,"assisted wheelchair access, exact latitude/longitude not provided by AEC",Merrilands Hall,7 Sep 2013 8:00-18:00,FALSE,Robert St ATHERTON QLD 4883,,QLD,-17.2697265,FALSE,FALSE,,,,,,,,,
Mcdonnell Creek,145.897,Kennedy,full wheelchair access,McDonnell Creek State School,7 Sep 2013 8:00-18:00,FALSE,73269 Bruce Hwy   DEERAL QLD 4871,,QLD,-17.1958,FALSE,FALSE,,,,,,,,,
Millaa Millaa,145.611,Kennedy,full wheelchair access,Millaa Millaa State School,7 Sep 2013 8:00-18:00,FALSE,Palm Ave   MILLAA MILLAA QLD 4886,,QLD,-17.5125,FALSE,FALSE,,,,,,,,,
Millaroo,147.28,Kennedy,full wheelchair access,Millaroo State School,7 Sep 2013 8:00-18:00,FALSE,Cunningham St   MILLAROO QLD 4807,,QLD,-20.0581,FALSE,FALSE,,,,,,,,,
Traralgon PPVC,146.5662735,Gippsland,"just north of the round about, full wheelchair access",6/5 Rocla Rd,7 Sep 2013 8:00-18:00,FALSE,6/5 Rocla Rd TRARALGON EAST VIC 3844,,VIC,-38.188532,FALSE,FALSE,,,,,,,,,
Adelaide (Adelaide),138.5993915,Adelaide,full wheelchair access,29 King William St,7 Sep 2013 8:00-18:00,FALSE,29 King William St ADELAIDE SA 5000,,SA,-34.9226396,FALSE,FALSE,,,,,,,,,
St Peters,138.62487,Adelaide,"Hall, no wheelchair access",All Souls Anglican Church,8/9/13,FALSE,34A Third Ave   ST PETERS SA 5069,,SA,-34.90694,FALSE,TRUE,,,,,,,,,
Tamborine North,153.19,Wright,assisted wheelchair access,Tamborine Mountain High School,7 Sep 2013 8:00-18:00,FALSE,Holt Rd NORTH TAMBORINE QLD 4272,,QLD,-27.933,FALSE,FALSE,,,,,,,,,
Tamrookum,152.916,Wright,assisted wheelchair access,Tamrookum State School,7 Sep 2013 8:00-18:00,FALSE,9019 Mt Lindesay Hwy   TAMROOKUM QLD 4286,,QLD,-28.1045,FALSE,FALSE,,,,,,,,,
Hillcrest (Wright),153.02685,Wright,no wheelchair access,Sweetgum Childcare Centre,7 Sep 2013 8:00-18:00,FALSE,16 Sweetgum St HILLCREST QLD 4118,,QLD,-27.6643,FALSE,FALSE,,,,,,,,,
