stall_description,lon,has_run_out,has_nothing,has_caek,has_bbq,ess_stall_url,ess_stall_id,latest_report,first_report,stall_website,lat,stall_name,extra_info,source,has_other,polling_place_type,booth_info,opening_hours,address,premises,polling_place_name,division,state
,116.45262,FALSE,FALSE,FALSE,FALSE,,,,,,-33.93213,,,,,Community Hall,,,"Boyup Brook-Cranbrook Road, MAYANUP WA 6244",Warren-Blackwood,Mayanup Hall,Warren-Blackwood,WA
,115.763584,FALSE,FALSE,FALSE,FALSE,,,,,,-33.980864,,,,,Community Hall,,,"7 Cross Street, NANNUP WA 6275",Warren-Blackwood,Nannup RSL Hall,Warren-Blackwood,WA
,117.70245,FALSE,FALSE,FALSE,FALSE,,,,,,-34.77251,,,,,Community Hall,,,"Beech Road, NARRIKUP WA 6326",Warren-Blackwood,Narrikup District Hall,Warren-Blackwood,WA
,116.11805,FALSE,FALSE,FALSE,FALSE,,,,,,-34.6333,,,,,Public School,,,"Zamia Street, NORTHCLIFFE WA 6262",Warren-Blackwood,Northcliffe District High School,Warren-Blackwood,WA
,117.187922,FALSE,FALSE,FALSE,FALSE,,,,,,-34.992107,,,,,Community Hall,,,"2830 South Coast Highway, PARRYVILLE WA 6333",Warren-Blackwood,Parryville Hall,Warren-Blackwood,WA
,116.02794,FALSE,FALSE,FALSE,FALSE,,,,,,-34.44673,,,,,Other,,,"1 Club Road, PEMBERTON WA 6260",Warren-Blackwood,Pemberton Sports Club,Warren-Blackwood,WA
,116.25112,FALSE,FALSE,FALSE,FALSE,,,,,,-34.434186,,,,,Community Hall,,,"Wheatley Coast Road, QUINNINUP WA 6258",Warren-Blackwood,Quinninup Community Centre,Warren-Blackwood,WA
,116.88998,FALSE,FALSE,FALSE,FALSE,,,,,,-34.95693,,,,,Community Hall,,,"976 Valley of the Giants Road, TINGLEDALE WA 6333",Warren-Blackwood,Tingledale Hall,Warren-Blackwood,WA
,116.732523,FALSE,FALSE,FALSE,FALSE,,,,,,-34.977663,,,,,Community Hall,,,"Pier Street, WALPOLE WA 6398",Warren-Blackwood,Walpole Community Centre,Warren-Blackwood,WA
,115.099978,FALSE,FALSE,FALSE,FALSE,,,,,,-34.025623,,,,,Community Hall,,,"10418 Bussell Highway, WITCHCLIFFE WA 6286",Warren-Blackwood,Witchcliffe Druids Hall,Warren-Blackwood,WA
,116.16863,FALSE,FALSE,FALSE,FALSE,,,,,,-34.05297,,,,,Community Hall,,,"South Western Highway, YORNUP WA 6256",Warren-Blackwood,Yornup Hall,Warren-Blackwood,WA
,115.80887,FALSE,FALSE,FALSE,FALSE,,,,,,-31.70206,,,,,Public School,,,"14 Viridian Drive, BANKSIA GROVE WA 6031",West Swan,Banksia Grove Primary School,West Swan,WA
,115.93375,FALSE,FALSE,FALSE,FALSE,,,,,,-31.85587,,,,,Other,,,"375 Marshall Road, BEECHBORO WA 6063",West Swan,Cracovia Club,West Swan,WA
Sausages and Cold Drinks,115.757275,FALSE,FALSE,FALSE,TRUE,,,2017-03-08 13:09:55.784492+00,2017-03-08 13:09:55.784492+00,,-32.439977,P&C Sausage Sizzle,,User-submitted,{},Public School,,,"Naval Avenue, SINGLETON WA 6175",Warnbro,Singleton Primary School,Warnbro,WA
"Sausages, Egg & Bacon rolls, cake stall, book & toy stall we have it all!",115.77102,FALSE,FALSE,TRUE,TRUE,,,2017-02-18 07:22:33.874736+00,2017-02-18 07:22:33.874736+00,https://www.facebook.com/pages/Wembley-Downs-Primary-School-PC/290821727734550,-31.91095,Wembley Downs Primary School,,,"{""has_vego"":true}",Public School,,,"Bournemouth Crescent, WEMBLEY DOWNS WA 6019",Churchlands,Wembley Downs Primary School,Churchlands,WA
"coffee, cakes, book stall, breakfast rolls, sausage sizzle",115.80273,FALSE,FALSE,TRUE,TRUE,,,2017-03-08 13:08:25.637762+00,2017-02-18 07:22:25.12689+00,,-32.07271,Samson PS,,User-submitted,"{""has_vego"":true,""has_halal"":true,""has_bacon_and_eggs"":true}",Public School,,,"22 Lawrence Way, SAMSON WA 6163",Willagee,Samson Primary School,Willagee,WA
"coffee, market stalls, books",115.7642,FALSE,FALSE,TRUE,TRUE,,,2017-03-09 10:17:07.601651+00,2017-02-08 09:50:04.854343+00,,-31.81174,South Padbury Primary School,,User-Submitted,"{""has_coffee"":true,""has_vego"":false,""has_free_text"":""Market, Books""}",Public School,,,"56 Warburton Avenue, PADBURY WA 6025",Hillarys,South Padbury Primary School,Hillarys,WA
Traditional Aussie Sausage Sizzle - snags & onions in fresh rolls!,115.89154,FALSE,FALSE,FALSE,TRUE,,,2017-03-09 12:18:14.462097+00,2017-02-21 09:14:59.121902+00,,-31.83563,Ballajura Primary Sausage Sizzle,,"User-submitted, Facebook",{},Public School,,,"175 Illawarra Crescent South , BALLAJURA WA 6066",West Swan,Ballajura Primary School,West Swan,WA
,115.823018,FALSE,FALSE,TRUE,TRUE,,,2017-03-09 12:27:55.682511+00,2017-03-09 12:27:55.682511+00,,-32.062048,,,Facebook,{},Public School,,,"Ochiltree Way, KARDINYA WA 6163",Willagee,Kardinya Primary School,Willagee,WA
"Sausages, bread rolls, cakes, biscuits, slices, coffee",115.864947,FALSE,FALSE,TRUE,TRUE,,,2017-03-11 01:19:40.114228+00,2017-02-08 09:51:05.21373+00,http://www.sdps.wa.edu.au/,-31.893835,Primary School Sausage Sizzle and Cake Stall,,,{},Public School,,,"5 Sutherland Avenue, DIANELLA WA 6059",Mount Lawley,Sutherland Dianella Primary School,Mount Lawley,WA
"Bacon and egg rolls, Sausage sizzle, cakes and coffee from Hot Shots coffee Van.",116.1330842,FALSE,FALSE,TRUE,TRUE,,,2017-03-11 06:02:35.818504+00,2017-02-22 11:37:04.237426+00,,-31.88329868,Parkerville Primary P & C Fundraiser,,,"{""has_coffee"":true,""has_bacon_and_eggs"":true}",Public School,,,"16 Parker Road, PARKERVILLE WA 6081",Kalamunda,Parkerville Primary School,Kalamunda,WA
"Delicious bacon & egg rolls, sausages,  buns, and drinks - a P&C fundraiser for Applecross Primary School",115.83897,FALSE,FALSE,TRUE,TRUE,,,2017-03-11 02:56:27.609923+00,2017-02-22 00:00:30.968998+00,https://www.facebook.com/ApplecrossPrimaryPandC/,-32.01127,Applecross Primary School P & C,"$3 sausage sizzle, Bacon and Egg Rolls for $5, Soft Drinks for $2. ",Facebook,"{""has_bacon_and_eggs"":true}",Public School,,,"65 Kintail Road, APPLECROSS WA 6153",Bateman,Applecross Primary School,Bateman,WA
"Sausage sizzle, onions, sauces and soft drinks.  A cake stall too.  Yummy baked goods. ",115.8692,TRUE,FALSE,TRUE,TRUE,,,2017-03-11 05:19:46.664333+00,2017-02-22 11:37:39.455599+00,,-32.05924,Oberthure Primary School ,,,"{""has_bacon_and_eggs"":true}",Public School,,,"Nicholls Crescent, BULL CREEK WA 6149",Riverton,Oberthur Primary School,Riverton,WA
,115.805,FALSE,FALSE,FALSE,TRUE,,,2017-03-11 07:26:56.356359+00,2017-03-11 07:26:56.356359+00,,-32.05156,,,,"{""has_bacon_and_eggs"":true}",Public School,,,"24 Winnacott Street, WILLAGEE WA 6156",Willagee,Caralee Community School,Willagee,WA
,116.000505,FALSE,FALSE,FALSE,TRUE,,,2017-03-11 07:33:12.667125+00,2017-03-11 02:57:57.84883+00,,-31.808318,1st Herne Hill Scout Group,,Facebook,"{""has_vego"":true}",Community Hall,,,"Corner West Swan Road and Henley Street, HENLEY BROOK WA 6055",West Swan,West Swan Hall,West Swan,WA
,115.83457,FALSE,FALSE,FALSE,FALSE,,,,,,-32.10552,,,,,Public School,,,"62 Mason Court, SOUTH LAKE WA 6164",Willagee,South Lake Primary School,Willagee,WA
,115.81493,FALSE,FALSE,FALSE,FALSE,,,,,,-32.053574,,,,,Community Hall,,,"Corner North Lake Road and Archibald street, WILLAGEE WA 6156",Willagee,Southern Districts Senior Centre,Willagee,WA
,115.81541,FALSE,FALSE,FALSE,FALSE,,,,,,-32.0541,,,,,Community Hall,,,"Corner North Lake Road and, Archibald Street, WILLAGEE WA 6156",Willagee,Southern Districts Senior Centre (Drive-in),Willagee,WA
"Cake stall, sausage sizzle, cold drinks, books and magazines, produce. Supporting Chaplaincy work at High School",117.12328,FALSE,FALSE,TRUE,TRUE,,,2017-02-08 09:49:08.154691+00,2017-02-08 09:49:08.154691+00,,-32.65884,KDHS Youthcare Cake Stall and Sausage Sizzle,,,{},Community Hall,,,"Great Southern Highway, POPANYINNING WA 6309",Roe,Popanyinning  Agricultural Hall,Roe,WA
"Sausage in a Bun, Drinks and Cakes proceeds going to the Police Ranger unit to help fund Camps and supporting community Events such as the Ellenbrook ANZAC Vigil ",115.98633,FALSE,FALSE,TRUE,TRUE,,,2017-02-08 09:50:34.2569+00,2017-02-08 09:50:34.2569+00,,-31.7945,SVACS Police Rangers,,,{},Public School,,,"Swanleigh Parade, AVELEY WA 6069",Swan Hills,Swan Valley Anglican Community School,Swan Hills,WA
"Sausages, bacon and egg burgers (limited)  and drinks for sale. All proceeds to Melville primary school p&c. ",115.80693,FALSE,FALSE,FALSE,TRUE,,,2017-02-13 01:30:49.18615+00,2017-02-13 01:30:49.18615+00,,-32.03919,Melville primary school sausage sizzle,,,{},Public School,,,"70 Curtis Road, MELVILLE WA 6156",Bicton,Melville Primary School,Bicton,WA
"sausages, cakes and barista coffee",115.760972,FALSE,FALSE,TRUE,TRUE,,,2017-03-10 12:33:23.56371+00,2017-02-21 23:59:22.173437+00,,-32.002046,P&C stall,,User-Submitted,"{""has_coffee"":true}",Public School,,,"530 Stirling Highway, PEPPERMINT GROVE WA 6011",Cottesloe,Cottesloe Primary School,Cottesloe,WA
"Fundraiser run by YDHS P&C with Yummy Cakes, Sausage Sizzle and bargain priced Pre-loved Book Sale",115.636,FALSE,FALSE,TRUE,TRUE,,,2017-02-18 07:22:42.924675+00,2017-02-18 07:22:42.924675+00,,-31.55134,"Yanchep District High School P&C Sausage Sizzle, Cake Stall and Book Sale",,,"{""has_vego"":true}",Public School,,,"15 Primary Road, YANCHEP WA 6035",Butler,Yanchep District High School,Butler,WA
"Sausage sizzle, cakes, coffee and drinks",115.77023,FALSE,FALSE,TRUE,TRUE,,,2017-02-21 09:18:33.372051+00,2017-02-21 09:18:33.372051+00,,-31.973371,Swanbourne Primary School,,,{},Public School,,,"Narla Road, SWANBOURNE WA 6010",Cottesloe,Swanbourne Primary School,Cottesloe,WA
"Bacon & Egg Rolls, Sausage & Egg Rolls, Coffee Van onsite",115.80867,FALSE,FALSE,FALSE,TRUE,,,2017-03-08 12:52:10.796624+00,2017-03-08 12:52:10.796624+00,,-32.08217,Coolbellup Community School P&C ,,User-submitted,"{""has_coffee"":true,""has_bacon_and_eggs"":true}",Public School,,,"15 Waverley Road, COOLBELLUP WA 6163",Willagee,Coolbellup Community School,Willagee,WA
A delicious sausage sizzle and traditional bake sale for all voters and visitors - we will also have a coffee van available on the day!,115.75788,FALSE,FALSE,TRUE,TRUE,,,2017-03-04 12:14:59.988702+00,2017-03-04 12:14:59.988702+00,,-31.74707,Connolly P&C Election Day Sausage Sizzle and Bake Sale,,User-submitted,"{""has_coffee"":true,""has_halal"":false}",Public School,,,"Fairway Circle, CONNOLLY WA 6027",Joondalup,Connolly Primary School,Joondalup,WA
coffee van and ice cream truck,115.778923,FALSE,FALSE,TRUE,TRUE,,,2017-03-09 10:17:21.421245+00,2017-03-04 12:35:53.632272+00,,-32.092476,Phoenix Primary School,,User-submitted,"{""has_coffee"":true,""has_vego"":false,""has_free_text"":""Ice cream van""}",Public School,,,"28 Phoenix Road, HAMILTON HILL WA 6163",Fremantle,Phoenix Primary School,Fremantle,WA
"Sausage-in-a-bun, onions, sauce, drinks. Raising funds to help our school upgrade its undercover area.",115.64322,FALSE,FALSE,FALSE,TRUE,,,2017-03-11 01:44:54.048823+00,2017-03-04 12:31:31.292718+00,http://www.falconps.wa.edu.au,-32.59302,Falcon Primary School P&C Association,,User-submitted,{},Public School,,,"30 Baloo Crescent, FALCON WA 6210",Dawesville,Falcon Primary School,Dawesville,WA
"Come vote and grab a bite to eat and drink, and know youre supporting the next generation of Australian kids.  All proceeds going to our Chook and Kitchen garden project this year",115.84548,FALSE,FALSE,TRUE,TRUE,,,2017-03-04 12:08:02.421902+00,2017-03-04 12:08:02.421902+00,,-32.05127,Bateman Primary School P&C - WA State Election 2017,,User-submitted,"{""has_vego"":true}",Public School,,,"2 Bartling Crescent, BATEMAN WA 6150",Bateman,Bateman Primary School,Bateman,WA
"Sausage Sizzle, soft drinks and coffee",115.75115,FALSE,FALSE,FALSE,TRUE,,,2017-03-04 12:12:01.027611+00,2017-03-04 12:12:01.027611+00,http://www.charthouseps.wa.edu.au/parentsandcommunity.php?id=29,-32.31797,Charthouse P&C,,User-submitted,"{""has_coffee"":true}",Public School,,,"43 Rand Avenue, WAIKIKI WA 6169",Rockingham,Charthouse Primary School,Rockingham,WA
sausages bread rolls cakes drinks ,115.864382,FALSE,FALSE,TRUE,TRUE,,,2017-03-11 04:48:42.104073+00,2017-03-04 12:13:42.05061+00,,-31.925472,st pauls p&c,,User-submitted,"{""has_vego"":true,""has_bacon_and_eggs"":true}",Private School,,,"7 Learoyd Street, MOUNT LAWLEY WA 6050",Mount Lawley,St Paul's Primary School,Mount Lawley,WA
"Bacon and Egg rolls for brekkie, Sausage Sizzle and assorted homemade goodies",116.047699,FALSE,FALSE,TRUE,TRUE,,,2017-03-04 12:20:19.387365+00,2017-02-21 09:15:10.866885+00,,-31.992474,Falls Road P&C Sausage Sizzle & Cake Stall,,User-submitted,"{""has_bacon_and_eggs"":true}",Public School,,,"50 Falls Road, LESMURDIE WA 6076",Kalamunda,Falls Road Primary School,Kalamunda,WA
"cake stall, sausage sizzle, cooldrinks",115.786853,FALSE,FALSE,TRUE,TRUE,,,2017-03-04 12:21:11.932805+00,2017-03-04 12:21:11.932805+00,,-32.03289,Bicton Primary School P&C,,User-submitted,{},Public School,,,"View Terrace, BICTON WA 6157",Bicton,Bicton Primary School,Bicton,WA
"Egg & Bacon Rolls, Sausage Sizzle, Cup Cakes and Cold Drinks (Lamb Shanks at lunchtime)- All proceeds support the Music Program at Greenwood College.  There will also be a Coffee van on site.  Find us at the front of the College (main entrance)",115.7915,FALSE,FALSE,TRUE,TRUE,,,2017-03-04 12:22:02.434285+00,2017-03-04 12:22:02.434285+00,,-31.82782,Greenwood College Parent Music Committee,,User-submitted,"{""has_coffee"":true,""has_bacon_and_eggs"":true}",Public School,,,"79 Coolibah Drive, GREENWOOD WA 6024",Kingsley,Greenwood College,Kingsley,WA
"Bacon and egg burgers for breakfast, with a delicious vegetarian option and a lunch time sausage sizzle.",115.907985,FALSE,FALSE,FALSE,TRUE,,,2017-03-04 12:23:03.283193+00,2017-03-04 12:23:03.283193+00,http://eastvictoriaparkps.wa.edu.au/,-31.979377,East Vic Park Primary sausage sizzle,,User-submitted,"{""has_coffee"":true,""has_vego"":true,""has_bacon_and_eggs"":true}",Public School,,,"28-30 Beatty Avenue, EAST VICTORIA PARK WA 6101",Victoria Park,East Victoria Park Primary School,Victoria Park,WA
"School P&C Fundraiser - Sausages, Bacon Rolls, Cool Drinks, Cake Stall",115.76064,FALSE,FALSE,TRUE,TRUE,,,2017-03-04 12:24:00.064937+00,2017-03-04 12:24:00.064937+00,http://padburyps.wa.edu.au,-31.80478,"Padbury Primary School Sausage Sizzle & Cake Stall, MacDonald & Giles Avenues",,User-submitted,"{""has_bacon_and_eggs"":true}",Public School,,,"MacDonald Avenue, PADBURY WA 6025",Hillarys,Padbury Primary School,Hillarys,WA
"Sausages, Onions, and Rolls and a second hand book stall.",115.78842,FALSE,FALSE,FALSE,TRUE,,,2017-03-04 12:26:05.04433+00,2017-03-04 12:26:05.04433+00,,-31.80365,Creaney Primary School Sausage sizzle and Book Stall,,User-submitted,"{""has_coffee"":false}",Public School,,,"6 Creaney Drive, KINGSLEY WA 6026",Kingsley,Creaney Primary School,Kingsley,WA
"Snags, cold drinks, icy poles fundraising for a playground shade cover",116.67616,FALSE,FALSE,FALSE,TRUE,,,2017-03-04 12:32:28.577853+00,2017-02-18 07:23:50.863625+00,www.northamprimary.com.au,-31.6514,NPS P&C ,,User-submitted,{},Public School,,,"14 Duke Street, NORTHAM WA 6401",Central Wheatbelt,Northam Primary School,Central Wheatbelt,WA
"Bacon and Egg Burgers, Sausage Sizzle, Cake Stall, Cool Drink, Water, Juice Boxes",115.922947,FALSE,FALSE,TRUE,TRUE,,,2017-03-05 13:36:08.312903+00,2017-03-05 13:36:08.312903+00,https://m.facebook.com/WDHSPnC/,-32.845031,Waroona District High School P&C - fundraising fot CCTV!,,User-submitted,"{""has_bacon_and_eggs"":true}",Senior Citizens Centre,,,"Millar Street, WAROONA WA 6215",Murray-Wellington,Waroona Senior Citizens Centre,Murray-Wellington,WA
"bacon and egg wraps, sausage sizzle, cakes, second hand books and jumble",115.856284,FALSE,FALSE,TRUE,TRUE,,,2017-03-05 13:40:39.379625+00,2017-03-05 13:40:39.379625+00,,-31.929998,NPPS mini fete,,User-submitted,"{""has_coffee"":false,""has_vego"":true,""has_halal"":false,""has_bacon_and_eggs"":true}",Public School,,,"3 Albert Street, NORTH PERTH WA 6006",Perth,North Perth Primary School,Perth,WA
9am - 3pm,115.92848,FALSE,FALSE,TRUE,TRUE,,,2017-03-08 23:41:34.510918+00,2017-03-04 12:29:57.860445+00,,-32.03903,Bannister Creek Primary School,,User-submitted,{},Public School,,,"20 Purley Crescent, LYNWOOD WA 6147",Cannington,Bannister Creek Primary School,Cannington,WA
,115.767875,FALSE,FALSE,FALSE,FALSE,,,2017-03-09 11:48:01.820523+00,2017-03-04 12:10:44.615685+00,,-32.357978,,,,"{""has_vego"":false,""has_halal"":false}",Public School,,,"26 Laguardia Loop , PORT KENNEDY WA 6172",Warnbro,Rockingham Lakes Primary School,Warnbro,WA
"Bacon Egg buns, sausage sizzle, drinks, coffee van, cake stall and amazing raffle prizes",115.736233,FALSE,FALSE,TRUE,TRUE,,,2017-03-10 12:28:53.814725+00,2017-03-08 12:27:01.51911+00,,-31.718466,Kinross Primary School P&C,,User-submitted,"{""has_coffee"":true,""has_vego"":true,""has_halal"":true,""has_bacon_and_eggs"":true}",Public School,,,"64 Kinross Drive, KINROSS WA 6028",Burns Beach,Kinross Primary School,Burns Beach,WA
,115.83247,TRUE,FALSE,TRUE,TRUE,,,2017-03-11 08:19:38.217868+00,2017-03-06 03:45:32.626411+00,,-31.93914,,,Twitter,{},Public School,,,"58 Northwood Street, WEST LEEDERVILLE WA 6007",Churchlands,West Leederville Primary School,Churchlands,WA
Hot Cross Buns and Drinks,115.913862,FALSE,FALSE,TRUE,FALSE,,,2017-03-05 13:41:32.33928+00,2017-03-05 13:41:32.33928+00,www.bayswaterfamilycentre.org.au,-31.920288,Bayswater Family Centre,,User-submitted,{},Senior Citizens Centre,,,"27 King William Street, BAYSWATER WA 6053",Maylands,Bayswater Senior Citizens Centre,Maylands,WA
sausage sizzle bacon egg burgers OVER 30 market stalls kids entertainment and much more!!!,115.777276,FALSE,FALSE,TRUE,TRUE,,,2017-03-05 13:57:57.316332+00,2017-03-05 13:57:57.316332+00,,-31.897494,FETE on election Day,,User-submitted,"{""has_vego"":true,""has_bacon_and_eggs"":true}",Public School,,,"203 St Brigids Terrace, DOUBLEVIEW WA 6018",Scarborough,Doubleview Primary School,Scarborough,WA
Awesome Sausage Sizzle with Bacon and Egg Burgers ($5) Sausage Sizzle ($3) and Cold Drinks ($1.50) all profits to the P+C which is in turn spent on the students.,117.85608,FALSE,FALSE,FALSE,TRUE,,,2017-03-06 03:44:39.732676+00,2017-03-06 03:44:39.732676+00,,-35.00205,Mount Lockyer Primary School P+C,,User-submitted,"{""has_bacon_and_eggs"":true}",Public School,,,"Humphreys Street, LOCKYER WA 6330",Albany,Mt Lockyer Primary School,Albany,WA
,115.86288,FALSE,FALSE,FALSE,TRUE,,,2017-03-06 03:52:13.215645+00,2017-03-06 03:52:13.215645+00,,-31.85505,,,Facebook,"{""has_halal"":true,""has_free_text"":""Slushie machine""}",Public School,,,"45 Dryandra Avenue, MIRRABOOKA WA 6061",Mirrabooka,Dryandra Primary School,Mirrabooka,WA
"Sausage Sizzle , Bacon and Egg Rolls and Cake Stall",115.85615,FALSE,FALSE,TRUE,TRUE,,,2017-03-06 13:33:46.773885+00,2017-03-06 13:33:46.773885+00,www.westleeming.wa.edu.au,-32.07039,West Leeming Primary School Sausage Sizzle,,User-submitted,"{""has_halal"":false,""has_bacon_and_eggs"":true}",Public School,,,"20 Westall Terrace, LEEMING WA 6149",Jandakot,West Leeming Primary School,Jandakot,WA
"Bacon and egg rolls, cakes, drinks, coffee, ice cream, sausages and kids entertainment, craft stalls and jumble sale",115.953843,FALSE,FALSE,TRUE,TRUE,,,2017-03-06 13:34:42.610182+00,2017-03-06 13:34:42.610182+00,,-31.907705,Bassendean Primary School,,User-submitted,"{""has_coffee"":true,""has_vego"":false}",Public School,,,"65 West Road, BASSENDEAN WA 6054",Bassendean,Bassendean Primary School,Bassendean,WA
"Sausage, bread rolls, tea, coffee, water and soft drinks to raise funds for Wirrabirra P&C",115.980389,FALSE,FALSE,FALSE,TRUE,,,2017-03-06 13:35:38.739025+00,2017-03-06 13:35:38.739025+00,,-32.074654,Primary School Sausage Sizzle,,User-submitted,"{""has_coffee"":true}",Public School,,,"71 Corfield Street, GOSNELLS WA 6110",Southern River,Wirrabirra Primary School,Southern River,WA
Sausages for the School,115.80116,FALSE,FALSE,FALSE,TRUE,,,2017-03-06 13:37:12.026224+00,2017-03-06 13:37:12.026224+00,,-31.81516,Goollelal Primary School Sausage Sizzle,,User-submitted,"{""has_vego"":true}",Public School,,,"30 Cadogan Street, KINGSLEY WA 6026",Kingsley,Goollelal Primary School,Kingsley,WA
,115.862361,FALSE,FALSE,FALSE,TRUE,,,2017-03-06 13:38:15.726324+00,2017-03-06 03:53:09.966988+00,,-31.837902,,,"Facebook, twitter","{""has_free_text"":""Beef n gravy rolls, breakfast pancakes""}",Public School,,,"50 Burbridge Avenue, KOONDOOLA WA 6064",Mirrabooka,Koondoola Primary School,Mirrabooka,WA
"Sausages, Onions, Cheeseburgers, Various Cool Drinks",115.81685,FALSE,FALSE,FALSE,TRUE,,,2017-03-07 12:51:42.736791+00,2017-03-07 12:51:42.736791+00,facebook.com/HockingPrimarySchoolPc,-31.76971,Hocking Primary School P&C Election BBQ,,User-submitted,{},Public School,,,"50 Gungurru Avenue, HOCKING WA 6065",Wanneroo,Hocking Primary School,Wanneroo,WA
bacon and egg roll cake stall and sausage sizzle,115.940901,FALSE,FALSE,TRUE,TRUE,,,2017-03-08 12:14:41.02202+00,2017-03-08 12:14:41.02202+00,,-31.914852,Ashfield Primary School Bacon and Egg stall,,User-submitted,"{""has_vego"":true,""has_halal"":true,""has_bacon_and_eggs"":true}",Public School,,,"Ashfield Primary School, 65 Margaret Street, ASHFIELD WA 6054",Bassendean,Ashfield Primary School,Bassendean,WA
"Sausages, bun, soft drinks, water",115.815521,FALSE,FALSE,FALSE,TRUE,,,2017-03-08 12:19:16.293079+00,2017-03-08 12:19:16.293079+00,,-32.257132,Peter Carnley Anglican Community School Parents and Friends Assoc,,User-submitted,{},Private School,,,"386 Wellard Road, WELLARD WA 6170","Kwinana, Baldivis",Peter Carnley Anglican Community School,"Kwinana, Baldivis",WA
Sausages and drinks available for sale by the friendly Maddington Primary P&C,115.9871,FALSE,FALSE,FALSE,TRUE,,,2017-03-08 12:19:59.856429+00,2017-03-08 12:19:59.856429+00,,-32.05413,Maddington Primary School,,User-submitted,"{""has_vego"":true,""has_halal"":true}",Public School,,,"1951 Albany Highway, MADDINGTON WA 6109",Thornlie,Maddington Primary School,Thornlie,WA
"Democracy Sausages, Balsamic Onions, Cakes, Biscuits",115.866784,FALSE,FALSE,TRUE,TRUE,,,2017-03-08 12:20:50.521415+00,2017-03-08 12:20:50.521415+00,,-31.940678,Highgate Primary Sausage Sizzle n Cakes,,User-submitted,"{""has_vego"":true,""has_halal"":true}",Public School,,,"147 Lincoln Street, HIGHGATE WA 6003",Perth,Highgate Primary School,Perth,WA
Wattle Grove P&C Bacon & Egg Burger and Sausage Sizzle,115.983154,FALSE,FALSE,FALSE,TRUE,,,2017-03-08 12:29:27.64425+00,2017-03-08 12:29:27.64425+00,,-31.996605,Wattle Grove P&C Bacon & Egg Burger and Sausage Sizzle,,User-submitted,"{""has_vego"":true,""has_bacon_and_eggs"":true}",Public School,,,"73 St John Road, WATTLE GROVE WA 6107",Forrestfield,Wattle Grove Primary School,Forrestfield,WA
Sausage sizzle,115.962571,FALSE,FALSE,FALSE,TRUE,,,2017-03-08 12:30:07.059838+00,2017-03-08 12:30:07.059838+00,,-31.770246,Arbor Grove Primary school sausage sizzle ,,User-submitted,{},Public School,,,"Brookmount Drive, ELLENBROOK WA 6069",Swan Hills,Arbor Grove Primary School,Swan Hills,WA
Bacon & Egg Rolls from 8am - Sausage in a Bun from 9am - Drinks/Icypoles/Entertainment Books 2017/18 available also ,115.94715,FALSE,FALSE,FALSE,TRUE,,,2017-03-08 12:40:19.189434+00,2017-03-04 12:29:00.135999+00,,-32.10206,Bletchley Park Primary School P&C Sausage Sizzle,,User-submitted,"{""has_bacon_and_eggs"":true}",Public School,,,"Balfour Street, SOUTHERN RIVER WA 6110",Southern River,Bletchley Park Primary School,Southern River,WA
"Sausage sizzle, BaconEgg burgers",115.75188,FALSE,FALSE,TRUE,TRUE,,,2017-03-10 08:33:53.653215+00,2017-03-08 12:24:43.65937+00,,-31.76099,Poseidon Primary P&C,,User-submitted,"{""has_bacon_and_eggs"":true}",Public School,,,"97 Poseidon Road, HEATHRIDGE WA 6027",Joondalup,Poseidon Primary School,Joondalup,WA
"Sausage Sizzle , Cold Drinks ",115.948538,FALSE,FALSE,FALSE,TRUE,,,2017-03-08 12:57:56.533458+00,2017-03-08 12:57:56.533458+00,,-32.153018,Forrestdale Primary School P&C,,User-submitted,{},Public School,,,"35 Broome Street, FORRESTDALE WA 6112",Jandakot,Forrestdale Primary School,Jandakot,WA
"Bacon and Egg rolls, sausage sizzle and cakes! ",115.7971,FALSE,FALSE,TRUE,TRUE,,,2017-03-08 13:02:42.847227+00,2017-03-08 13:02:42.847227+00,,-31.84019,Hawker Park Primary School,,User-submitted,"{""has_vego"":true,""has_bacon_and_eggs"":true}",Public School,,,"47 Hawker Avenue, WARWICK WA 6024",Kingsley,Hawker Park Primary School,Kingsley,WA
"bacon and egg rolls, coffee",115.87495,FALSE,FALSE,TRUE,TRUE,,,2017-03-09 11:03:37.306231+00,2017-03-04 12:09:35.908821+00,,-32.07211,Banksia Park Primary School,,User-submitted,"{""has_coffee"":true,""has_vego"":false,""has_bacon_and_eggs"":true}",Public School,,,"2 Hicks Street, LEEMING WA 6149",Jandakot,Banksia Park Primary School,Jandakot,WA
bacon and egg rolls,115.98092,FALSE,FALSE,TRUE,TRUE,,,2017-03-09 11:03:22.262346+00,2017-03-08 12:39:48.629305+00,,-32.36578,Serpentine Primary School,,"User-submitted, Twitter","{""has_coffee"":false,""has_bacon_and_eggs"":true}",Public School,,,"45 Lefroy Street, SERPENTINE WA 6125",Darling Range,Serpentine Primary School,Darling Range,WA
BBQ sausage in a bun with onions & sauce $3.  Drinks $2. Cake stall of homemade treats from 50c.  Charity Raffle.,115.8015,FALSE,FALSE,TRUE,TRUE,,,2017-03-09 12:16:57.969867+00,2017-03-08 12:51:11.90747+00,https://www.facebook.com/events/262364304203297/ ,-31.80828,P&C Sausage Sizzle & Cake Stall & Charity Raffles,,"User-submitted, Facebook","{""has_coffee"":true}",Public School,,,"38 Halidon Street, KINGSLEY WA 6026",Kingsley,Halidon Primary School,Kingsley,WA
